C:\Users\jonathans\PycharmProjects\PSSEDYN\SampleSystem\OUT\out_dyntools_demo_bus154_fault.out
                     1              2              21             22      
        Time(s) ANGL 2[BUS 2 1 ANGL 3[BUS 3 1 VOLT 2 [BUS 2  VOLT 3 [BUS 3 
                       8.000]1        3.800]1        18.000]        13.800]
        156.834        41908.4          41922        0.96991        1.07477
        156.842        41908.5        41922.1        0.96991        1.07477
         156.85        41908.6        41922.2        0.96991        1.07477
        156.859        41908.7        41922.3       0.969911        1.07477
        156.867        41908.8        41922.4       0.969911        1.07477
        156.875        41908.9        41922.6       0.969911        1.07477
        156.884          41909        41922.7       0.969911        1.07477
        156.892        41909.1        41922.8       0.969911        1.07477
          156.9        41909.2        41922.9       0.969912        1.07477
        156.909        41909.3          41923       0.969912        1.07477
        156.917        41909.4        41923.1       0.969912        1.07477
        156.925        41909.6        41923.2       0.969912        1.07477
        156.934        41909.7        41923.3       0.969912        1.07477
        156.942        41909.8        41923.4       0.969912        1.07477
         156.95        41909.9        41923.5       0.969913        1.07477
        156.959          41910        41923.6       0.969913        1.07477
        156.967        41910.1        41923.7       0.969913        1.07477
        156.975        41910.2        41923.8       0.969913        1.07476
        156.984        41910.3        41923.9       0.969913        1.07476
        156.992        41910.4          41924       0.969914        1.07476
            157        41910.5        41924.1       0.969914        1.07476
        157.009        41910.6        41924.2       0.969914        1.07476
        157.017        41910.7        41924.3       0.969914        1.07476
        157.025        41910.8        41924.4       0.969914        1.07476
        157.034        41910.9        41924.5       0.969915        1.07476
        157.042          41911        41924.6       0.969915        1.07476
         157.05        41911.1        41924.7       0.969915        1.07476
        157.059        41911.2        41924.8       0.969915        1.07476
        157.067        41911.3        41924.9       0.969915        1.07476
        157.075        41911.4          41925       0.969916        1.07476
        157.084        41911.5        41925.1       0.969916        1.07476
