# time;VOLT 2 [BUS 2 18.000]; VOLT 3 [BUS 3 13.800]; VOLT 2 [BUS 2 18.000]; VOLT 3 [BUS 3 13.800]; VOLT 7 [BUS 7 230.00]; VOLT 8 [BUS 8 230.00]; VOLT 9 [BUS 9 230.00]; VOLT 10 [10 34.500]; VOLT 11 [11 138.00]; VOLT 12 [12 34.500]
   19.149794;     0.970117;     1.074999;     0.970117;     1.074999;     1.007406;     1.028582;     1.060611;     1.059462;     1.028582;     1.059462
   19.158127;     0.970117;     1.074998;     0.970117;     1.074998;     1.007406;     1.028582;     1.060610;     1.059461;     1.028582;     1.059461
   19.166460;     0.970116;     1.074998;     0.970116;     1.074998;     1.007405;     1.028581;     1.060609;     1.059461;     1.028581;     1.059461
   19.174793;     0.970115;     1.074997;     0.970115;     1.074997;     1.007404;     1.028580;     1.060608;     1.059460;     1.028580;     1.059460
   19.183126;     0.970115;     1.074996;     0.970115;     1.074996;     1.007404;     1.028579;     1.060608;     1.059459;     1.028579;     1.059459
   19.191460;     0.970114;     1.074996;     0.970114;     1.074996;     1.007403;     1.028579;     1.060607;     1.059459;     1.028579;     1.059459
   19.199793;     0.970113;     1.074995;     0.970113;     1.074995;     1.007402;     1.028578;     1.060606;     1.059458;     1.028578;     1.059458
   19.208126;     0.970113;     1.074995;     0.970113;     1.074995;     1.007402;     1.028578;     1.060606;     1.059457;     1.028578;     1.059457
   19.216459;     0.970112;     1.074994;     0.970112;     1.074994;     1.007401;     1.028577;     1.060605;     1.059457;     1.028577;     1.059457
   19.224792;     0.970111;     1.074993;     0.970111;     1.074993;     1.007400;     1.028576;     1.060604;     1.059456;     1.028576;     1.059456
   19.233126;     0.970111;     1.074993;     0.970111;     1.074993;     1.007400;     1.028576;     1.060604;     1.059456;     1.028576;     1.059456
   19.241459;     0.970110;     1.074992;     0.970110;     1.074992;     1.007399;     1.028575;     1.060603;     1.059455;     1.028575;     1.059455
   19.249792;     0.970109;     1.074991;     0.970109;     1.074991;     1.007398;     1.028574;     1.060602;     1.059454;     1.028574;     1.059454
   19.258125;     0.970109;     1.074991;     0.970109;     1.074991;     1.007398;     1.028574;     1.060602;     1.059453;     1.028574;     1.059453
   19.266459;     0.970108;     1.074990;     0.970108;     1.074990;     1.007397;     1.028573;     1.060601;     1.059453;     1.028573;     1.059453
   19.274792;     0.970108;     1.074990;     0.970108;     1.074990;     1.007396;     1.028572;     1.060601;     1.059452;     1.028572;     1.059452
   19.283125;     0.970107;     1.074989;     0.970107;     1.074989;     1.007396;     1.028572;     1.060600;     1.059452;     1.028572;     1.059452
   19.291458;     0.970106;     1.074988;     0.970106;     1.074988;     1.007395;     1.028571;     1.060599;     1.059451;     1.028571;     1.059451
   19.299791;     0.970106;     1.074988;     0.970106;     1.074988;     1.007395;     1.028570;     1.060599;     1.059451;     1.028570;     1.059451
   19.308125;     0.970105;     1.074987;     0.970105;     1.074987;     1.007394;     1.028570;     1.060598;     1.059450;     1.028570;     1.059450
   19.316458;     0.970104;     1.074987;     0.970104;     1.074987;     1.007393;     1.028569;     1.060597;     1.059449;     1.028569;     1.059449
   19.324791;     0.970104;     1.074986;     0.970104;     1.074986;     1.007393;     1.028569;     1.060597;     1.059449;     1.028569;     1.059449
   19.333124;     0.970103;     1.074985;     0.970103;     1.074985;     1.007392;     1.028568;     1.060596;     1.059448;     1.028568;     1.059448
   19.341457;     0.970102;     1.074985;     0.970102;     1.074985;     1.007391;     1.028567;     1.060596;     1.059447;     1.028567;     1.059447
   19.349791;     0.970102;     1.074984;     0.970102;     1.074984;     1.007391;     1.028567;     1.060595;     1.059447;     1.028567;     1.059447
   19.358124;     0.970101;     1.074983;     0.970101;     1.074983;     1.007390;     1.028566;     1.060594;     1.059446;     1.028566;     1.059446
   19.366457;     0.970101;     1.074983;     0.970101;     1.074983;     1.007390;     1.028566;     1.060594;     1.059446;     1.028566;     1.059446
   19.374790;     0.970100;     1.074982;     0.970100;     1.074982;     1.007389;     1.028565;     1.060593;     1.059445;     1.028565;     1.059445
   19.383123;     0.970100;     1.074982;     0.970100;     1.074982;     1.007388;     1.028564;     1.060593;     1.059444;     1.028564;     1.059444
   19.391457;     0.970099;     1.074981;     0.970099;     1.074981;     1.007388;     1.028564;     1.060592;     1.059444;     1.028564;     1.059444
   19.399790;     0.970098;     1.074981;     0.970098;     1.074981;     1.007387;     1.028563;     1.060591;     1.059443;     1.028563;     1.059443
   19.408123;     0.970098;     1.074980;     0.970098;     1.074980;     1.007387;     1.028562;     1.060591;     1.059443;     1.028562;     1.059443
   19.416456;     0.970097;     1.074979;     0.970097;     1.074979;     1.007386;     1.028562;     1.060590;     1.059442;     1.028562;     1.059442
   19.424789;     0.970097;     1.074979;     0.970097;     1.074979;     1.007385;     1.028561;     1.060590;     1.059441;     1.028561;     1.059441
   19.433123;     0.970096;     1.074978;     0.970096;     1.074978;     1.007385;     1.028561;     1.060589;     1.059441;     1.028561;     1.059441
   19.441456;     0.970095;     1.074978;     0.970095;     1.074978;     1.007384;     1.028560;     1.060588;     1.059440;     1.028560;     1.059440
   19.449789;     0.970095;     1.074977;     0.970095;     1.074977;     1.007384;     1.028559;     1.060588;     1.059439;     1.028559;     1.059439
   19.458122;     0.970094;     1.074976;     0.970094;     1.074976;     1.007383;     1.028559;     1.060587;     1.059439;     1.028559;     1.059439
   19.466455;     0.970094;     1.074976;     0.970094;     1.074976;     1.007383;     1.028558;     1.060587;     1.059438;     1.028558;     1.059438
   19.474789;     0.970093;     1.074975;     0.970093;     1.074975;     1.007382;     1.028558;     1.060586;     1.059438;     1.028558;     1.059438
   19.483122;     0.970093;     1.074975;     0.970093;     1.074975;     1.007381;     1.028557;     1.060585;     1.059437;     1.028557;     1.059437
   19.491455;     0.970092;     1.074974;     0.970092;     1.074974;     1.007381;     1.028556;     1.060585;     1.059437;     1.028556;     1.059437
   19.499788;     0.970092;     1.074973;     0.970092;     1.074973;     1.007380;     1.028556;     1.060584;     1.059436;     1.028556;     1.059436
   19.508121;     0.970091;     1.074973;     0.970091;     1.074973;     1.007380;     1.028555;     1.060584;     1.059435;     1.028555;     1.059435
   19.516455;     0.970091;     1.074972;     0.970091;     1.074972;     1.007379;     1.028555;     1.060583;     1.059435;     1.028555;     1.059435
   19.524788;     0.970090;     1.074972;     0.970090;     1.074972;     1.007379;     1.028554;     1.060583;     1.059434;     1.028554;     1.059434
   19.533121;     0.970089;     1.074971;     0.970089;     1.074971;     1.007378;     1.028554;     1.060582;     1.059434;     1.028554;     1.059434
   19.541454;     0.970089;     1.074970;     0.970089;     1.074970;     1.007377;     1.028553;     1.060581;     1.059433;     1.028553;     1.059433
   19.549788;     0.970088;     1.074970;     0.970088;     1.074970;     1.007377;     1.028552;     1.060581;     1.059433;     1.028552;     1.059433
   19.558121;     0.970088;     1.074969;     0.970088;     1.074969;     1.007376;     1.028552;     1.060580;     1.059432;     1.028552;     1.059432
   19.566454;     0.970087;     1.074969;     0.970087;     1.074969;     1.007376;     1.028551;     1.060580;     1.059431;     1.028551;     1.059431
   19.574787;     0.970087;     1.074968;     0.970087;     1.074968;     1.007375;     1.028551;     1.060579;     1.059431;     1.028551;     1.059431
   19.583120;     0.970086;     1.074968;     0.970086;     1.074968;     1.007375;     1.028550;     1.060579;     1.059430;     1.028550;     1.059430
   19.591454;     0.970086;     1.074967;     0.970086;     1.074967;     1.007374;     1.028550;     1.060578;     1.059430;     1.028550;     1.059430
   19.599787;     0.970085;     1.074967;     0.970085;     1.074967;     1.007374;     1.028549;     1.060577;     1.059429;     1.028549;     1.059429
   19.608120;     0.970085;     1.074966;     0.970085;     1.074966;     1.007373;     1.028549;     1.060577;     1.059429;     1.028549;     1.059429
   19.616453;     0.970084;     1.074966;     0.970084;     1.074966;     1.007373;     1.028548;     1.060576;     1.059428;     1.028548;     1.059428
   19.624786;     0.970084;     1.074965;     0.970084;     1.074965;     1.007372;     1.028548;     1.060576;     1.059428;     1.028548;     1.059428
   19.633120;     0.970083;     1.074965;     0.970083;     1.074965;     1.007372;     1.028547;     1.060575;     1.059427;     1.028547;     1.059427
   19.641453;     0.970083;     1.074964;     0.970083;     1.074964;     1.007371;     1.028547;     1.060575;     1.059427;     1.028547;     1.059427
   19.649786;     0.970082;     1.074964;     0.970082;     1.074964;     1.007371;     1.028546;     1.060574;     1.059426;     1.028546;     1.059426
   19.658119;     0.970082;     1.074963;     0.970082;     1.074963;     1.007370;     1.028546;     1.060574;     1.059426;     1.028546;     1.059426
   19.666452;     0.970081;     1.074963;     0.970081;     1.074963;     1.007370;     1.028545;     1.060573;     1.059425;     1.028545;     1.059425
   19.674786;     0.970081;     1.074962;     0.970081;     1.074962;     1.007369;     1.028545;     1.060573;     1.059425;     1.028545;     1.059425
   19.683119;     0.970080;     1.074962;     0.970080;     1.074962;     1.007369;     1.028544;     1.060573;     1.059424;     1.028544;     1.059424
   19.691452;     0.970080;     1.074961;     0.970080;     1.074961;     1.007368;     1.028544;     1.060572;     1.059424;     1.028544;     1.059424
   19.699785;     0.970079;     1.074961;     0.970079;     1.074961;     1.007368;     1.028543;     1.060572;     1.059423;     1.028543;     1.059423
   19.708118;     0.970079;     1.074960;     0.970079;     1.074960;     1.007367;     1.028543;     1.060571;     1.059423;     1.028543;     1.059423
   19.716452;     0.970078;     1.074960;     0.970078;     1.074960;     1.007367;     1.028542;     1.060570;     1.059422;     1.028542;     1.059422
   19.724785;     0.970078;     1.074959;     0.970078;     1.074959;     1.007366;     1.028542;     1.060570;     1.059422;     1.028542;     1.059422
   19.733118;     0.970078;     1.074959;     0.970078;     1.074959;     1.007366;     1.028541;     1.060570;     1.059421;     1.028541;     1.059421
   19.741451;     0.970077;     1.074958;     0.970077;     1.074958;     1.007365;     1.028541;     1.060569;     1.059421;     1.028541;     1.059421
   19.749784;     0.970077;     1.074958;     0.970077;     1.074958;     1.007365;     1.028540;     1.060569;     1.059420;     1.028540;     1.059420
   19.758118;     0.970076;     1.074957;     0.970076;     1.074957;     1.007364;     1.028540;     1.060568;     1.059420;     1.028540;     1.059420
   19.766451;     0.970076;     1.074957;     0.970076;     1.074957;     1.007364;     1.028539;     1.060568;     1.059419;     1.028539;     1.059419
   19.774784;     0.970075;     1.074957;     0.970075;     1.074957;     1.007364;     1.028539;     1.060567;     1.059419;     1.028539;     1.059419
   19.783117;     0.970075;     1.074956;     0.970075;     1.074956;     1.007363;     1.028539;     1.060567;     1.059419;     1.028539;     1.059419
   19.791451;     0.970074;     1.074955;     0.970074;     1.074955;     1.007362;     1.028538;     1.060566;     1.059418;     1.028538;     1.059418
   19.799784;     0.970074;     1.074955;     0.970074;     1.074955;     1.007362;     1.028538;     1.060566;     1.059417;     1.028538;     1.059417
   19.808117;     0.970074;     1.074955;     0.970074;     1.074955;     1.007362;     1.028537;     1.060565;     1.059417;     1.028537;     1.059417
   19.816450;     0.970073;     1.074954;     0.970073;     1.074954;     1.007361;     1.028537;     1.060565;     1.059417;     1.028537;     1.059417
   19.824783;     0.970073;     1.074954;     0.970073;     1.074954;     1.007361;     1.028536;     1.060564;     1.059416;     1.028536;     1.059416
   19.833117;     0.970072;     1.074953;     0.970072;     1.074953;     1.007360;     1.028536;     1.060564;     1.059416;     1.028536;     1.059416
   19.841450;     0.970072;     1.074953;     0.970072;     1.074953;     1.007360;     1.028535;     1.060563;     1.059415;     1.028535;     1.059415
   19.849783;     0.970071;     1.074952;     0.970071;     1.074952;     1.007360;     1.028535;     1.060563;     1.059415;     1.028535;     1.059415
   19.858116;     0.970071;     1.074952;     0.970071;     1.074952;     1.007359;     1.028534;     1.060563;     1.059414;     1.028534;     1.059414
